Date,spec,label,sector_col,exclude_psu,Promoter_Group,group_display,n_stocks,group_mean_sector_residual,group_ss,group_r2_contribution,share_of_group_r2
2020-11-13,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.019246716865319705,0.00370436110093782,0.010500608405598817,0.17200997572078597
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.10775076029479583,0.04644090537642619,0.13898463743613293,0.5871010518550654
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.05367152492676022,0.011522530351855376,0.03448370978814658,0.14566661943330944
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.0031054144888331115,5.7861594884727694e-05,0.00017316356607062204,0.0007314802100322333
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.014680986273040044,0.006250409380526516,0.018705726654951203,0.07901701941613347
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.017879677537587936,0.001598414344240633,0.004783606958269302,0.02020698638834582
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.019579858385259302,0.00038337085438680903,0.0011473217149547198,0.004846534106876434
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.08982714533191066,0.008068916038480199,0.02414800833491134,0.1020063897360324
2020-11-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.02186242607148214,0.00477965673731022,0.014304175453078804,0.06042391885420482
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.0028248746520228227,3.191966719856426e-05,9.145897806754429e-05,0.0033775073538736913
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.017239717624117565,0.001188831455037239,0.0034063422182906795,0.12579351021821564
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.0005675484120138315,1.932667199876531e-06,5.5376444229757054e-06,0.00020450080633882894
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.004214179606306655,0.0005150199828721165,0.0014756795872848773,0.05449567405329082
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.002065334393294614,2.132803078062816e-05,6.111090968633658e-05,0.0022567773140334062
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.05083669928532011,0.002584369994226066,0.007404959367213358,0.27345926279023564
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.02883370266626628,0.0008313824094466513,0.0023821484440396533,0.0879708483274411
2020-11-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.020678186292393586,0.0042758738834293404,0.012251601913372694,0.45244191913657067
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,-0.011917620177677916,0.0005681186827975832,0.001666516659254091,0.029471779118728458
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.006826562382821733,0.00018640781586622696,0.0005468078061198339,0.009670109682295803
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.004470941176668908,0.00011993589003140136,0.0003518193730147248,0.006221805700892546
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.01892385012480701,0.01038525100283859,0.030464046212210563,0.5387462741781781
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.013649006651814195,0.0009314769129063407,0.0027323899742654136,0.048321385412265695
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.014092579224557887,0.00019860078920044057,0.0005825746164758097,0.010302633533011205
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.03514848626444132,0.0012354160866816202,0.00362396371023582,0.06408856305712658
2020-12-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.02377287134078454,0.00565149411785495,0.01657806613699669,0.2931774493175016
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,-0.009026313363994079,0.00032589733178007245,0.0014427474580253077,0.02359791361204879
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.026319809252547798,0.0027709294363620026,0.012266904361698206,0.2006403461703698
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.007270819456690046,0.00031718889343069513,0.0014041952022479792,0.022967343933119545
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.015903194924448978,0.007334436655345572,0.03246955040334117,0.5310795324421003
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.021041782818052086,0.00221378312081036,0.009800417673636744,0.1602979151604364
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.007610614927281711,5.792145957136321e-05,0.00025641829623230345,0.004194037403691265
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,0.008054675256880094,6.487779349379641e-05,0.0002872139858715747,0.004697738879433696
2020-12-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.008517013628735217,0.0007253952115206143,0.0032113245351494788,0.05252517239880027
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,-0.006651783016747824,0.00017698486920757913,0.0010230598677757033,0.04063735856319752
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.03013900710677648,0.0036334389975292924,0.021003070132642822,0.8342711104129785
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.008410560477415223,0.0004244251652655539,0.0024533868652239794,0.09745193304582264
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.0010463437247189632,3.175022051750385e-05,0.00018353194004618276,0.007290143510048381
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.0014345914425143587,1.0290263034677143e-05,5.948279752257589e-05,0.0023627393150729556
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.004470516715001238,1.998551969910546e-05,0.00011552616465091557,0.004588859678913255
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.0029935801961726285,8.961522390916953e-06,5.180202100535207e-05,0.0020576482063259915
2020-12-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.002222367259528404,4.938916236223788e-05,0.0002854937269049892,0.011340207267640772
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.04030196552836596,0.0064969937017983915,0.043408573418926955,0.46330521833485117
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.01399845850232919,0.0007838273617657296,0.005237011015041202,0.05589528382629956
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.00017267380917788318,1.788974662560001e-07,1.195273407188931e-06,1.2757304911707882e-05
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.0139917179125989,0.005677276934226486,0.03793177336015191,0.4048506355841374
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.0012973775672103186,8.415942759502824e-06,5.62297096061894e-05,0.0006001468335432997
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.01387426290493231,0.00019249517115518073,0.0012861241911879364,0.013726966870195532
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,0.018021598716414254,0.0003247780202954639,0.0021699498546453836,0.023160150449537852
2020-12-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.00734284316600802,0.0005391734576059067,0.003602396999945403,0.038448840796523345
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.007938307783699384,0.0002520669218749689,0.0017115113153012575,0.02677186288801559
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.02163081879501703,0.0018715692869714481,0.012707784060658336,0.19877814972118463
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.012087393053513557,0.0008766304249807667,0.00595224030401001,0.09310634400768028
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.012402202031421738,0.004460623841617843,0.030287227381696466,0.47375994039408703
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.0038597859381760205,7.448973744270671e-05,0.0005057784954832365,0.007911506287880206
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.04012164352906924,0.0016097462794737035,0.010930029817438472,0.17097009936091415
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.016130949716148844,0.00026020753874492246,0.0017667853583324521,0.027636472480758453
2021-01-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.0010016610921503328,1.0033249435277975e-05,6.812484482289957e-05,0.0010656248594798092
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,-0.04273842807415639,0.007306292936999356,0.0223706945748384,0.28580811162011865
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.04638354386370059,0.008605732565423347,0.026349369847863128,0.3366396878471645
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.012193709210229317,0.0008921192658217877,0.0027315257945604104,0.03489798792671571
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.01105161178666743,0.0035420055694129872,0.010845051718971542,0.1385564378366723
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.00442535482244924,9.791882652287374e-05,0.00029981170754555343,0.0038303959534442353
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.02865188256048684,0.00082093037425993,0.0025135568513516187,0.03211321556115818
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.06394926103728935,0.004089507987215373,0.012521416117888307,0.15997367821956535
2021-01-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.004572995693302601,0.00020912289610964136,0.0006403006939105513,0.008180485035161153
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,-0.008287460075904807,0.0002747279780388644,0.000701255237623751,0.007838697840327494
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.018960449228211218,0.0014379945397423016,0.003670544259332737,0.041029693348109283
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.03377247463457321,0.006843480257657346,0.01746828411330591,0.1952621436628261
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.015266528013559499,0.006758939450075111,0.01725248998657304,0.1928499763599362
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.01672856415366456,0.0013992242932163545,0.0035715815012097247,0.03992347821166289
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.07594052866097896,0.005766963893308967,0.01472042878282266,0.16454635504700085
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.003410656518045358,1.1632577884085287e-05,2.9692666274881658e-05,0.0003319074518304842
2021-01-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.03543260090868858,0.012554692071543985,0.03204640326322401,0.35821774807830686
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.05780221410701411,0.013364383822692404,0.03826078039816781,0.23538883980911582
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.07062122267319,0.01994942836742514,0.057113048230401794,0.35137218898860023
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.011518896493109549,0.0007961098585138287,0.002279176120166054,0.014021998952018768
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.017107087582451184,0.00848692092105601,0.024297133479942393,0.14948137494876454
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.0322150834880826,0.005189058020720661,0.014855709925588396,0.0913956351003356
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.02416603091839495,0.0005839970503488205,0.001671920171780317,0.010286025151428232
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,0.09164727233929917,0.008399222527233671,0.024046062496661358,0.1479367303584235
2021-01-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.0008157512330703581,6.654500742558097e-06,1.9051113388268932e-05,0.00011720669131336594
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,3,-0.008344974265515559,0.00020891578647635084,0.0007766291953150812,0.017883087993944086
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.013377822095975517,0.000715864496126283,0.0026611740403070295,0.06127764680634093
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.012143479767608411,0.000884784605197889,0.0032891222226511508,0.07573712459604887
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.007728541528376836,0.0017321802705195153,0.0064392537889256815,0.1482737744310237
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.012438213231321518,0.0007735457419391083,0.002875599863630136,0.06621513291913805
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.01741722900901561,0.0003033598663524949,0.001127718172331119,0.025967454519895232
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.08088416866584934,0.006542248740765564,0.024320332420963403,0.5600132564545298
2021-01-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.007220879331797217,0.0005214109832437623,0.0019383072920192545,0.04463252227907931
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.008812370508180801,0.000310631495893819,0.0006488731239331832,0.010617557810283111
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.005983837352908396,0.00014322523786424701,0.0002991808903718331,0.004895518526025459
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.02180877958921677,0.002853737203026228,0.005961125636934548,0.09754232950944469
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.020778244342418508,0.012520327700644155,0.026153510687664288,0.42795178506534537
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.006126582651153857,0.0001876750749070971,0.0003920314383734885,0.006414838751755072
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.06734842551269915,0.0045358104190395855,0.009474781260355319,0.15503653034945045
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.001740199320546608,3.0282936752308757e-06,6.325753837614179e-06,0.00010350876710283492
2021-02-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.029499088905758714,0.00870196246269857,0.018177389099818163,0.297437931220593
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.02788038775724826,0.0031092640859780745,0.008012163268451687,0.08335901033542849
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.00424039434198489,7.192377670214987e-05,0.00018533808190178606,0.0019282681302355738
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.007742434900005404,0.0003596717890849301,0.0009268267401924702,0.009642759043499326
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.021996465643616205,0.014031490523512853,0.03615729956201295,0.37618263718600803
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.057563222933872935,0.016567623172673775,0.042692578745008494,0.4441760600241714
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.03870968156699351,0.0014984394470180372,0.003861280729269529,0.040172988172440215
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,0.02745796642811108,0.0007539399203672753,0.0019428036890876915,0.02021304201776028
2021-02-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.009525352434748632,0.000907323390061717,0.002338052650864734,0.024325235090456716
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.07489440686989263,0.02243668872157208,0.037091655844319144,0.3795579921768429
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.02634145641913061,0.0027754893051238293,0.004588355054650341,0.046952523210264885
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.011398126221910845,0.0007795036882236696,0.0012886519437768416,0.01318674330549295
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.0324329649383271,0.030505019226031892,0.05042997604046778,0.5160486911607599
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.006876173872893736,0.0002364088356513322,0.0003908239437357142,0.003999291700580213
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.00971185263367513,9.432008157822255e-05,0.00015592710887609118,0.0015955982288672484
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.047801602691240896,0.002284993219851249,0.003777481747377324,0.03865487681480259
2021-02-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.00015912365594910466,2.532033788260903e-07,4.1858817504591436e-07,4.2834023893740375e-06
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.014248872232542596,0.0008121214395972936,0.002449581401522504,0.021203150531993967
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.02625188037789641,0.0027566448935015305,0.008314798418659845,0.07197144883793338
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.0662644320206648,0.02634584970612784,0.07946632153861063,0.6878466568858443
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.0027255205134321643,0.00021542540000504633,0.0006497821970191784,0.0056244016744429175
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.015777165971202267,0.001244594830414314,0.0037540399752600236,0.032494317049063345
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.0030927100038825924,9.564855168115465e-06,2.885023124089695e-05,0.00024972258341909745
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.001492376520333706,2.22718767844334e-06,6.7178099835908705e-06,5.8148194723750877e-05
2021-02-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.02629732821805548,0.006915494714081371,0.020859032169303373,0.18055215424257903
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.07669165635165306,0.02352644061584019,0.08770336269587803,0.5679948521418068
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.0046519953432937544,8.65642426961071e-05,0.00032269969340619533,0.0020899057802155727
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.02424664866717639,0.0035273998295369197,0.013149665590083421,0.08516141380408747
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.02004708222260506,0.011654679663556749,0.04344705662568359,0.2813769477651019
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.0041044978686908375,8.423451377043813e-05,0.0003140147816387326,0.0020336595312281723
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.04691090933316393,0.0022006334144643266,0.008203661304357521,0.05312951802940402
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.017321594188618006,0.0003000376252351651,0.0011184993556013045,0.007243757326711118
2021-03-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.0020043779056821537,4.017530788786777e-05,0.00014976806974939852,0.000969945621445043
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.002445896637443202,2.392964144422385e-05,0.0002097386531451169,0.005891255699159038
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.00062469699400842,1.5609853372926234e-06,1.3681732882882731e-05,0.0003843001068805666
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,0.007537200408531779,0.0003408563399902297,0.002987539526330066,0.0839156683664661
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,0.003990261933238799,0.00046174351857978445,0.004047092135130502,0.11367697011772475
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.019702085358020205,0.0019408608372735708,0.0170112677576338,0.4778219304085092
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.019923258486123033,0.0003969362287048735,0.0034790688438483845,0.09772201664662795
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.010090474357185313,0.00010181767275301435,0.0008924120990012663,0.025066566345317887
2021-03-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.008911712939442753,0.000794186275150314,0.006960888239157935,0.19552129230931437
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.015966011569289777,0.00101965410172278,0.003944335672247004,0.14216375040848214
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,-0.0036084303283042433,5.208307773690348e-05,0.00020147336345824324,0.007261605333989802
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.0049756076890727354,0.00014854003125335836,0.0005745985261466604,0.020709972031782004
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.004748150800954302,0.0006538031448294863,0.00252911164915741,0.09115552709568753
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,0.014022241462521018,0.000983116278166218,0.0038029961330866974,0.13706951892371882
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,-0.022309541509159786,0.0004977156423489235,0.0019253171829891067,0.0693932601592446
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,0.0192889993831697,0.00037206549720392103,0.0014392637763671122,0.051874676314975235
2021-03-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,-0.018561826188291684,0.00344541391444351,0.013327920699220109,0.48037168973211986
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.08750089219354704,0.030625624538666962,0.1141982392994764,0.6867715959325268
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.007423857289530121,0.00022045462822123805,0.0008220413711563728,0.0049436372036448135
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.002654504877731794,4.227837687541132e-05,0.00015764955890175698,0.0009480815100930803
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,29,-0.01778891531525827,0.009176919734709476,0.03421932096677026,0.20579001757152257
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.00047352290182109055,1.1211196927453308e-06,4.180482745546631e-06,2.5140814994514675e-05
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_ADAG,Reliance (ADAG),1,0.04575445507623337,0.002093470159323058,0.007806227948718055,0.04694551912044037
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.04290355662855316,0.001840715171379468,0.00686374350857626,0.04127755482372006
2021-03-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,10,0.007700818296991874,0.0005930260244328482,0.0022113027528139115,0.013298453023057799
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,Adani,Adani,4,0.010152636180881268,0.0004123040856853575,0.00019046030090161796,0.0034498248918290856
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,Bajaj,Bajaj,4,0.00018008240203283912,1.297186860876684e-07,5.99224233826147e-08,1.085380348479274e-06
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,Birla,Birla,6,-0.021886767951977002,0.0028741836683021252,0.0013277042486770092,0.02404882878159031
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,GOI_PSU,PSU,26,-0.010229182536835475,0.002720540559669396,0.0012567301455390135,0.02276326834447235
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,Mahindra,Mahindra,5,-0.050872596112670365,0.01294010517621442,0.005977569495736648,0.10827226430605386
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,Reliance_RIL,Reliance (RIL),1,-0.0304139009264484,0.0009250053695638189,0.0004272982178429913,0.007739691794934239
2021-04-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,Tata,Tata,11,0.0951755450504264,0.09964222813210319,0.04602886415981497,0.8337250365007716
