Date,spec,label,n_active_stocks,n_active_entities,effective_entity_bets
2023-10-20,coarse_all,Coarse | With PSU,193,132,15.34318326936984
2023-10-27,coarse_all,Coarse | With PSU,193,132,14.49177850742096
2023-11-03,coarse_all,Coarse | With PSU,193,132,14.55792287230665
2023-11-10,coarse_all,Coarse | With PSU,193,132,14.25390922458208
2023-11-17,coarse_all,Coarse | With PSU,193,132,14.08018415614708
2023-11-24,coarse_all,Coarse | With PSU,193,132,14.202521869711887
2023-12-01,coarse_all,Coarse | With PSU,193,132,14.06331737245766
2023-12-08,coarse_all,Coarse | With PSU,193,132,13.970078215715446
2023-12-15,coarse_all,Coarse | With PSU,193,132,14.164624363381906
2023-12-22,coarse_all,Coarse | With PSU,193,132,16.397675396005916
2023-12-29,coarse_all,Coarse | With PSU,193,132,16.29673715127621
2024-01-05,coarse_all,Coarse | With PSU,193,132,16.479612370929384
2024-01-12,coarse_all,Coarse | With PSU,193,132,16.5556049988267
2024-01-19,coarse_all,Coarse | With PSU,193,132,16.854003648644312
2024-01-26,coarse_all,Coarse | With PSU,193,132,17.04202232815855
2024-02-02,coarse_all,Coarse | With PSU,193,132,16.548193941857246
2024-02-09,coarse_all,Coarse | With PSU,193,132,16.677902665090002
2024-02-16,coarse_all,Coarse | With PSU,194,132,16.967265458917133
2024-02-23,coarse_all,Coarse | With PSU,194,132,17.78328407577103
2024-03-01,coarse_all,Coarse | With PSU,194,132,17.73504994552221
2024-03-08,coarse_all,Coarse | With PSU,194,132,18.1111309126716
2024-03-15,coarse_all,Coarse | With PSU,194,132,17.481169498743096
2024-03-22,coarse_all,Coarse | With PSU,195,132,18.093669534160767
2024-03-29,coarse_all,Coarse | With PSU,190,124,17.216355932493073
2024-04-05,coarse_all,Coarse | With PSU,190,124,17.14516729167926
2024-04-12,coarse_all,Coarse | With PSU,190,124,17.250109457191332
2024-04-19,coarse_all,Coarse | With PSU,191,125,16.2255668407361
2024-04-26,coarse_all,Coarse | With PSU,191,125,16.46672570029701
2024-05-03,coarse_all,Coarse | With PSU,191,125,16.604007785065587
2024-05-10,coarse_all,Coarse | With PSU,191,125,16.211684636637507
2024-05-17,coarse_all,Coarse | With PSU,191,125,16.00403018699084
2024-05-24,coarse_all,Coarse | With PSU,191,125,16.36577981725784
2024-05-31,coarse_all,Coarse | With PSU,191,125,15.93414867766782
2024-06-07,coarse_all,Coarse | With PSU,191,125,14.622301397983778
2024-06-14,coarse_all,Coarse | With PSU,191,125,15.047198512936987
2024-06-21,coarse_all,Coarse | With PSU,191,125,15.374770708630377
2024-06-28,coarse_all,Coarse | With PSU,191,125,15.945787279363524
2024-07-05,coarse_all,Coarse | With PSU,191,125,15.710176139026155
2024-07-12,coarse_all,Coarse | With PSU,191,125,15.69781044297844
2024-07-19,coarse_all,Coarse | With PSU,191,125,15.423410050580715
2024-07-26,coarse_all,Coarse | With PSU,191,125,15.108514679046948
2024-08-02,coarse_all,Coarse | With PSU,191,125,14.992574244599671
2024-08-09,coarse_all,Coarse | With PSU,191,125,14.791696595255441
2024-08-16,coarse_all,Coarse | With PSU,191,125,15.24500993268414
2024-08-23,coarse_all,Coarse | With PSU,191,125,15.224618572184001
2024-08-30,coarse_all,Coarse | With PSU,191,125,15.228297009360753
2024-09-06,coarse_all,Coarse | With PSU,191,125,15.520352469529943
2024-09-13,coarse_all,Coarse | With PSU,191,125,15.352895925483745
2024-09-20,coarse_all,Coarse | With PSU,194,127,16.403144314665756
2024-09-27,coarse_all,Coarse | With PSU,202,130,15.880648079182974
2024-10-04,coarse_all,Coarse | With PSU,188,118,14.084189470349708
2024-10-11,coarse_all,Coarse | With PSU,188,118,14.284738462908498
2024-10-18,coarse_all,Coarse | With PSU,188,118,14.40236153609146
2024-10-25,coarse_all,Coarse | With PSU,188,118,12.691878059201334
2024-11-01,coarse_all,Coarse | With PSU,188,118,12.807124135311405
2024-11-08,coarse_all,Coarse | With PSU,188,118,12.945055636143433
2024-11-15,coarse_all,Coarse | With PSU,188,118,12.211021271129875
2024-11-22,coarse_all,Coarse | With PSU,188,118,12.389197967016168
2024-11-29,coarse_all,Coarse | With PSU,189,119,12.448824187986673
2024-12-06,coarse_all,Coarse | With PSU,189,119,12.258511177730671
2024-12-13,coarse_all,Coarse | With PSU,189,119,12.28790852560046
2024-12-20,coarse_all,Coarse | With PSU,189,119,11.300353244609688
2024-12-27,coarse_all,Coarse | With PSU,189,119,11.519610630612915
2025-01-03,coarse_all,Coarse | With PSU,189,119,11.485759148241476
2025-01-10,coarse_all,Coarse | With PSU,189,119,10.508578768784806
2025-01-17,coarse_all,Coarse | With PSU,189,119,10.497065563164256
2025-01-24,coarse_all,Coarse | With PSU,189,119,10.527081314919561
2025-01-31,coarse_all,Coarse | With PSU,189,119,10.597553738243093
2025-02-07,coarse_all,Coarse | With PSU,189,119,10.525720371722027
2025-02-14,coarse_all,Coarse | With PSU,189,119,9.168864890033019
2025-02-21,coarse_all,Coarse | With PSU,189,119,9.274599248388387
2025-02-28,coarse_all,Coarse | With PSU,189,119,8.72941891633998
2025-03-07,coarse_all,Coarse | With PSU,189,119,8.516625893527117
2025-03-14,coarse_all,Coarse | With PSU,189,119,8.578760398888843
2025-03-21,coarse_all,Coarse | With PSU,189,119,7.723996830548406
2025-03-28,coarse_all,Coarse | With PSU,188,119,8.087705343191605
2025-04-04,coarse_all,Coarse | With PSU,192,122,8.184997086107309
2025-04-11,coarse_all,Coarse | With PSU,192,122,8.21700905553818
2025-04-18,coarse_all,Coarse | With PSU,192,122,7.816877627867596
2025-04-25,coarse_all,Coarse | With PSU,192,122,7.964440584226749
2025-05-02,coarse_all,Coarse | With PSU,192,122,7.92771581503565
2025-05-09,coarse_all,Coarse | With PSU,192,122,7.8668997502242055
2025-05-16,coarse_all,Coarse | With PSU,192,122,7.398343626829751
2025-05-23,coarse_all,Coarse | With PSU,192,122,7.561540029230177
2025-05-30,coarse_all,Coarse | With PSU,192,122,7.600442947210927
2025-06-06,coarse_all,Coarse | With PSU,192,122,7.960847130188012
2025-06-13,coarse_all,Coarse | With PSU,192,122,7.892541499822887
2025-06-20,coarse_all,Coarse | With PSU,192,122,7.839590049523775
2025-06-27,coarse_all,Coarse | With PSU,192,122,7.682633824869856
2025-07-04,coarse_all,Coarse | With PSU,192,122,7.794659111330143
2025-07-11,coarse_all,Coarse | With PSU,192,122,7.760386737875008
2025-07-18,coarse_all,Coarse | With PSU,192,122,7.792477167666266
2025-07-25,coarse_all,Coarse | With PSU,192,122,7.8376783880935035
2025-08-01,coarse_all,Coarse | With PSU,192,122,7.773698673743547
2025-08-08,coarse_all,Coarse | With PSU,192,122,7.743484914002979
2025-08-15,coarse_all,Coarse | With PSU,192,122,7.682678960434404
2025-08-22,coarse_all,Coarse | With PSU,192,122,7.684761351643297
2025-08-29,coarse_all,Coarse | With PSU,192,122,7.579981653464114
2025-09-05,coarse_all,Coarse | With PSU,192,122,7.468822027854011
2025-09-12,coarse_all,Coarse | With PSU,192,122,7.514359993192142
2025-09-19,coarse_all,Coarse | With PSU,194,123,7.453448197980644
2025-09-26,coarse_all,Coarse | With PSU,203,131,7.240222337055031
2025-10-03,coarse_all,Coarse | With PSU,195,128,6.989274434680831
2025-10-10,coarse_all,Coarse | With PSU,195,128,6.9264897133693815
2025-10-17,coarse_all,Coarse | With PSU,195,128,6.925078266699154
2025-10-24,coarse_all,Coarse | With PSU,195,128,7.308387065267682
2025-10-31,coarse_all,Coarse | With PSU,195,128,7.26157657132024
2025-11-07,coarse_all,Coarse | With PSU,195,128,7.239976108708818
2025-11-14,coarse_all,Coarse | With PSU,195,128,7.570215501681698
2025-11-21,coarse_all,Coarse | With PSU,195,128,7.419971285047079
2025-11-28,coarse_all,Coarse | With PSU,195,128,7.42731984171399
2025-12-05,coarse_all,Coarse | With PSU,195,128,7.536697819113492
2025-12-12,coarse_all,Coarse | With PSU,195,128,7.522114754111274
2025-12-19,coarse_all,Coarse | With PSU,195,128,7.823526994760944
2025-12-26,coarse_all,Coarse | With PSU,195,128,7.813667702449424
2016-01-01,coarse_ex_psu,Coarse | Ex PSU,135,116,10.089537946567052
2016-01-08,coarse_ex_psu,Coarse | Ex PSU,135,116,9.578465299974606
2016-01-15,coarse_ex_psu,Coarse | Ex PSU,135,116,8.76780336313712
2016-01-22,coarse_ex_psu,Coarse | Ex PSU,135,116,8.841523498754546
2016-01-29,coarse_ex_psu,Coarse | Ex PSU,135,116,8.67516149672554
2016-02-05,coarse_ex_psu,Coarse | Ex PSU,135,116,8.921142500144981
2016-02-12,coarse_ex_psu,Coarse | Ex PSU,135,116,7.884207889447792
2016-02-19,coarse_ex_psu,Coarse | Ex PSU,135,116,7.690443478244207
2016-02-26,coarse_ex_psu,Coarse | Ex PSU,135,116,7.5406026737519
2016-03-04,coarse_ex_psu,Coarse | Ex PSU,135,116,6.735714676548468
2016-03-11,coarse_ex_psu,Coarse | Ex PSU,135,116,6.744203807213849
2016-03-18,coarse_ex_psu,Coarse | Ex PSU,135,116,6.799756314809572
2016-03-25,coarse_ex_psu,Coarse | Ex PSU,135,116,6.784708437538637
2016-04-01,coarse_ex_psu,Coarse | Ex PSU,135,116,6.9318955399119915
2016-04-08,coarse_ex_psu,Coarse | Ex PSU,135,116,7.1289731321411764
2016-04-15,coarse_ex_psu,Coarse | Ex PSU,135,116,7.015189993370052
2016-04-22,coarse_ex_psu,Coarse | Ex PSU,135,116,7.32995063640718
2016-04-29,coarse_ex_psu,Coarse | Ex PSU,125,105,7.442540937085129
2016-05-06,coarse_ex_psu,Coarse | Ex PSU,125,105,7.418280491606519
2016-05-13,coarse_ex_psu,Coarse | Ex PSU,125,105,7.501330619512561
2016-05-20,coarse_ex_psu,Coarse | Ex PSU,125,105,7.4727718516553985
2016-05-27,coarse_ex_psu,Coarse | Ex PSU,125,105,7.356519872674249
2016-06-03,coarse_ex_psu,Coarse | Ex PSU,125,105,7.729322549729786
2016-06-10,coarse_ex_psu,Coarse | Ex PSU,125,105,7.880521904856181
2016-06-17,coarse_ex_psu,Coarse | Ex PSU,125,105,8.145293058134042
2016-06-24,coarse_ex_psu,Coarse | Ex PSU,125,105,8.216413490401159
2016-07-01,coarse_ex_psu,Coarse | Ex PSU,125,105,7.775881473730506
2016-07-08,coarse_ex_psu,Coarse | Ex PSU,125,105,7.7552893881440905
2016-07-15,coarse_ex_psu,Coarse | Ex PSU,125,105,8.037638902223645
2016-07-22,coarse_ex_psu,Coarse | Ex PSU,125,105,8.031033265680806
2016-07-29,coarse_ex_psu,Coarse | Ex PSU,125,105,8.015242868069866
2016-08-05,coarse_ex_psu,Coarse | Ex PSU,125,105,8.105455411920769
2016-08-12,coarse_ex_psu,Coarse | Ex PSU,125,105,8.130564980637745
2016-08-19,coarse_ex_psu,Coarse | Ex PSU,125,105,8.081606593669134
2016-08-26,coarse_ex_psu,Coarse | Ex PSU,125,105,8.521882913162687
2016-09-02,coarse_ex_psu,Coarse | Ex PSU,125,105,8.898058682981537
2016-09-09,coarse_ex_psu,Coarse | Ex PSU,125,105,8.797108964937182
2016-09-16,coarse_ex_psu,Coarse | Ex PSU,125,105,8.733304632972896
2016-09-23,coarse_ex_psu,Coarse | Ex PSU,125,105,8.726435103908011
2016-09-30,coarse_ex_psu,Coarse | Ex PSU,125,105,8.541252943257335
2016-10-07,coarse_ex_psu,Coarse | Ex PSU,125,105,8.350528725161508
2016-10-14,coarse_ex_psu,Coarse | Ex PSU,125,105,8.258693240090448
2016-10-21,coarse_ex_psu,Coarse | Ex PSU,131,110,8.696252861846709
2016-10-28,coarse_ex_psu,Coarse | Ex PSU,143,120,9.398887607543745
2016-11-04,coarse_ex_psu,Coarse | Ex PSU,143,120,9.131907941882062
2016-11-11,coarse_ex_psu,Coarse | Ex PSU,143,120,9.107707455673308
2016-11-18,coarse_ex_psu,Coarse | Ex PSU,143,120,8.825489258194535
2016-11-25,coarse_ex_psu,Coarse | Ex PSU,143,120,8.957482123724311
2016-12-02,coarse_ex_psu,Coarse | Ex PSU,143,120,9.02725363637215
2016-12-09,coarse_ex_psu,Coarse | Ex PSU,143,120,9.178274381120302
2016-12-16,coarse_ex_psu,Coarse | Ex PSU,143,120,9.350448558538075
2016-12-23,coarse_ex_psu,Coarse | Ex PSU,143,120,9.247700363445833
2016-12-30,coarse_ex_psu,Coarse | Ex PSU,142,119,9.293257575372765
2017-01-06,coarse_ex_psu,Coarse | Ex PSU,142,119,9.505423688254188
2017-01-13,coarse_ex_psu,Coarse | Ex PSU,142,119,10.278233737912926
2017-01-20,coarse_ex_psu,Coarse | Ex PSU,142,119,10.239193493178817
2017-01-27,coarse_ex_psu,Coarse | Ex PSU,142,119,10.127011525178592
2017-02-03,coarse_ex_psu,Coarse | Ex PSU,142,119,10.08319545090243
2017-02-10,coarse_ex_psu,Coarse | Ex PSU,142,119,11.964071562868504
2017-02-17,coarse_ex_psu,Coarse | Ex PSU,142,119,12.215768984256526
2017-02-24,coarse_ex_psu,Coarse | Ex PSU,142,119,12.81679544657413
2017-03-03,coarse_ex_psu,Coarse | Ex PSU,142,119,14.790481080818351
2017-03-10,coarse_ex_psu,Coarse | Ex PSU,142,119,14.887865756687304
2017-03-17,coarse_ex_psu,Coarse | Ex PSU,142,119,14.048318278912127
2017-03-24,coarse_ex_psu,Coarse | Ex PSU,142,119,14.16042510783115
2017-03-31,coarse_ex_psu,Coarse | Ex PSU,142,120,13.669433302117994
2017-04-07,coarse_ex_psu,Coarse | Ex PSU,142,120,13.657962563087953
2017-04-14,coarse_ex_psu,Coarse | Ex PSU,142,120,14.14347626290557
2017-04-21,coarse_ex_psu,Coarse | Ex PSU,142,120,14.273427918100467
2017-04-28,coarse_ex_psu,Coarse | Ex PSU,142,120,14.053344732799678
2017-05-05,coarse_ex_psu,Coarse | Ex PSU,142,120,14.209268874165403
2017-05-12,coarse_ex_psu,Coarse | Ex PSU,142,120,14.268979766917136
2017-05-19,coarse_ex_psu,Coarse | Ex PSU,142,120,14.221526593410172
2017-05-26,coarse_ex_psu,Coarse | Ex PSU,141,120,14.680965165100064
2017-06-02,coarse_ex_psu,Coarse | Ex PSU,141,120,14.70460812174871
2017-06-09,coarse_ex_psu,Coarse | Ex PSU,141,120,14.651843071292971
2017-06-16,coarse_ex_psu,Coarse | Ex PSU,141,120,14.677343248358152
2017-06-23,coarse_ex_psu,Coarse | Ex PSU,141,120,14.5619586542699
2017-06-30,coarse_ex_psu,Coarse | Ex PSU,142,121,15.846596629418706
2017-07-07,coarse_ex_psu,Coarse | Ex PSU,142,121,15.75458925926764
2017-07-14,coarse_ex_psu,Coarse | Ex PSU,142,121,15.752722354715411
2017-07-21,coarse_ex_psu,Coarse | Ex PSU,142,121,15.873476816694229
2017-07-28,coarse_ex_psu,Coarse | Ex PSU,142,121,16.022544819163326
2017-08-04,coarse_ex_psu,Coarse | Ex PSU,142,121,15.998136472012199
2017-08-11,coarse_ex_psu,Coarse | Ex PSU,142,121,13.821625380218794
2017-08-18,coarse_ex_psu,Coarse | Ex PSU,142,121,13.449092317108871
2017-08-25,coarse_ex_psu,Coarse | Ex PSU,142,121,13.354480080999096
2017-09-01,coarse_ex_psu,Coarse | Ex PSU,142,121,13.04103208623046
2017-09-08,coarse_ex_psu,Coarse | Ex PSU,142,121,13.120634053146814
2017-09-15,coarse_ex_psu,Coarse | Ex PSU,142,121,13.077105585783467
2017-09-22,coarse_ex_psu,Coarse | Ex PSU,143,122,12.746933817369651
2017-09-29,coarse_ex_psu,Coarse | Ex PSU,146,125,12.75925085224834
2017-10-06,coarse_ex_psu,Coarse | Ex PSU,146,125,12.822070350265376
2017-10-13,coarse_ex_psu,Coarse | Ex PSU,146,125,12.88959396483935
2017-10-20,coarse_ex_psu,Coarse | Ex PSU,146,125,12.851186513097641
2017-10-27,coarse_ex_psu,Coarse | Ex PSU,146,125,13.136862527209535
2017-11-03,coarse_ex_psu,Coarse | Ex PSU,146,125,14.110263720966966
2017-11-10,coarse_ex_psu,Coarse | Ex PSU,146,125,14.83063988587032
2017-11-17,coarse_ex_psu,Coarse | Ex PSU,146,125,16.286827562381646
2017-11-24,coarse_ex_psu,Coarse | Ex PSU,148,127,15.894931107438033
2017-12-01,coarse_ex_psu,Coarse | Ex PSU,148,127,15.690767337855265
2017-12-08,coarse_ex_psu,Coarse | Ex PSU,148,127,16.044505492239907
2017-12-15,coarse_ex_psu,Coarse | Ex PSU,148,127,16.599231780912145
2017-12-22,coarse_ex_psu,Coarse | Ex PSU,148,127,16.833061223328897
2017-12-29,coarse_ex_psu,Coarse | Ex PSU,148,127,17.215699103705134
2018-01-05,coarse_ex_psu,Coarse | Ex PSU,148,127,17.56996628489024
2018-01-12,coarse_ex_psu,Coarse | Ex PSU,148,127,17.819732616773408
2018-01-19,coarse_ex_psu,Coarse | Ex PSU,148,127,17.512136311761065
2018-01-26,coarse_ex_psu,Coarse | Ex PSU,148,127,17.955905972747832
2018-02-02,coarse_ex_psu,Coarse | Ex PSU,148,127,15.162492733084491
2018-02-09,coarse_ex_psu,Coarse | Ex PSU,148,127,15.404667955739908
2018-02-16,coarse_ex_psu,Coarse | Ex PSU,148,127,15.405343248605474
2018-02-23,coarse_ex_psu,Coarse | Ex PSU,148,127,15.41596279776744
2018-03-02,coarse_ex_psu,Coarse | Ex PSU,148,127,15.436239151468712
2018-03-09,coarse_ex_psu,Coarse | Ex PSU,148,127,14.5405025823823
2018-03-16,coarse_ex_psu,Coarse | Ex PSU,148,127,15.455619034454802
2018-03-23,coarse_ex_psu,Coarse | Ex PSU,149,128,14.949299316702062
2018-03-30,coarse_ex_psu,Coarse | Ex PSU,152,131,14.457693143405567
2018-04-06,coarse_ex_psu,Coarse | Ex PSU,152,131,13.276909780439091
2018-04-13,coarse_ex_psu,Coarse | Ex PSU,152,131,13.322743576079848
2018-04-20,coarse_ex_psu,Coarse | Ex PSU,152,131,13.174247613236066
2018-04-27,coarse_ex_psu,Coarse | Ex PSU,152,131,13.301109726363515
2018-05-04,coarse_ex_psu,Coarse | Ex PSU,152,131,12.805454110844158
2018-05-11,coarse_ex_psu,Coarse | Ex PSU,152,131,12.89373211633056
2018-05-18,coarse_ex_psu,Coarse | Ex PSU,152,131,12.824673194454466
2018-05-25,coarse_ex_psu,Coarse | Ex PSU,152,131,12.779101235926817
2018-06-01,coarse_ex_psu,Coarse | Ex PSU,152,131,13.098935147316002
2018-06-08,coarse_ex_psu,Coarse | Ex PSU,152,131,13.045172951208693
2018-06-15,coarse_ex_psu,Coarse | Ex PSU,152,131,13.11310353029644
2018-06-22,coarse_ex_psu,Coarse | Ex PSU,152,131,13.208182165368806
2018-06-29,coarse_ex_psu,Coarse | Ex PSU,138,120,12.59569916938366
2018-07-06,coarse_ex_psu,Coarse | Ex PSU,138,120,12.873796768972829
2018-07-13,coarse_ex_psu,Coarse | Ex PSU,138,120,13.128789515170952
2018-07-20,coarse_ex_psu,Coarse | Ex PSU,138,120,13.17954070825972
2018-07-27,coarse_ex_psu,Coarse | Ex PSU,138,120,12.36604193253555
2018-08-03,coarse_ex_psu,Coarse | Ex PSU,138,120,12.220136029866158
2018-08-10,coarse_ex_psu,Coarse | Ex PSU,138,120,13.872070587714802
2018-08-17,coarse_ex_psu,Coarse | Ex PSU,138,120,14.476894850037935
2018-08-24,coarse_ex_psu,Coarse | Ex PSU,138,120,14.589335776283644
2018-08-31,coarse_ex_psu,Coarse | Ex PSU,138,120,15.031213307042117
2018-09-07,coarse_ex_psu,Coarse | Ex PSU,138,120,14.970625108519773
2018-09-14,coarse_ex_psu,Coarse | Ex PSU,138,120,14.989925231714281
2018-09-21,coarse_ex_psu,Coarse | Ex PSU,138,120,13.7397734685256
2018-09-28,coarse_ex_psu,Coarse | Ex PSU,132,114,12.896998462283568
2018-10-05,coarse_ex_psu,Coarse | Ex PSU,132,114,11.842062771064663
2018-10-12,coarse_ex_psu,Coarse | Ex PSU,132,114,11.832072925227665
2018-10-19,coarse_ex_psu,Coarse | Ex PSU,132,114,11.943762852233421
2018-10-26,coarse_ex_psu,Coarse | Ex PSU,132,114,11.801841340851075
2018-11-02,coarse_ex_psu,Coarse | Ex PSU,132,114,10.030923700951531
2018-11-09,coarse_ex_psu,Coarse | Ex PSU,132,114,10.058870689375759
2018-11-16,coarse_ex_psu,Coarse | Ex PSU,132,114,10.199911892561191
2018-11-23,coarse_ex_psu,Coarse | Ex PSU,132,114,10.224725133325247
2018-11-30,coarse_ex_psu,Coarse | Ex PSU,132,114,10.189446938555713
2018-12-07,coarse_ex_psu,Coarse | Ex PSU,132,114,10.154437282944892
2018-12-14,coarse_ex_psu,Coarse | Ex PSU,132,114,9.886575645112565
2018-12-21,coarse_ex_psu,Coarse | Ex PSU,135,115,10.274390321628754
2018-12-28,coarse_ex_psu,Coarse | Ex PSU,144,123,10.115466732175834
2019-01-04,coarse_ex_psu,Coarse | Ex PSU,144,123,10.19716296002129
2019-01-11,coarse_ex_psu,Coarse | Ex PSU,144,123,10.197343950775483
2019-01-18,coarse_ex_psu,Coarse | Ex PSU,144,123,10.217049338239933
2019-01-25,coarse_ex_psu,Coarse | Ex PSU,144,123,10.21626670858863
2019-02-01,coarse_ex_psu,Coarse | Ex PSU,144,123,10.957333123104728
2019-02-08,coarse_ex_psu,Coarse | Ex PSU,144,123,11.212166415010449
2019-02-15,coarse_ex_psu,Coarse | Ex PSU,144,123,11.254882770383096
2019-02-22,coarse_ex_psu,Coarse | Ex PSU,144,123,11.11608677331028
2019-03-01,coarse_ex_psu,Coarse | Ex PSU,144,123,10.974922987670944
2019-03-08,coarse_ex_psu,Coarse | Ex PSU,144,123,11.226211919951448
2019-03-15,coarse_ex_psu,Coarse | Ex PSU,144,123,11.075792980475184
2019-03-22,coarse_ex_psu,Coarse | Ex PSU,144,123,11.315285528437052
2019-03-29,coarse_ex_psu,Coarse | Ex PSU,148,126,10.960587155944609
2019-04-05,coarse_ex_psu,Coarse | Ex PSU,148,126,11.564248451495855
2019-04-12,coarse_ex_psu,Coarse | Ex PSU,148,126,11.660183268941344
2019-04-19,coarse_ex_psu,Coarse | Ex PSU,148,126,11.662831084051579
2019-04-26,coarse_ex_psu,Coarse | Ex PSU,148,126,11.578339143411615
2019-05-03,coarse_ex_psu,Coarse | Ex PSU,148,126,11.715551614388247
2019-05-10,coarse_ex_psu,Coarse | Ex PSU,148,126,11.25722404228234
2019-05-17,coarse_ex_psu,Coarse | Ex PSU,148,126,11.430778685900906
2019-05-24,coarse_ex_psu,Coarse | Ex PSU,148,126,10.736980203155582
2019-05-31,coarse_ex_psu,Coarse | Ex PSU,148,126,10.788302707032463
2019-06-07,coarse_ex_psu,Coarse | Ex PSU,148,126,10.77651182711402
2019-06-14,coarse_ex_psu,Coarse | Ex PSU,148,126,10.728975346829264
2019-06-21,coarse_ex_psu,Coarse | Ex PSU,148,126,10.774960921950086
2019-06-28,coarse_ex_psu,Coarse | Ex PSU,148,126,10.808033071213673
2019-07-05,coarse_ex_psu,Coarse | Ex PSU,148,126,10.826772546518178
2019-07-12,coarse_ex_psu,Coarse | Ex PSU,148,126,10.763186019706131
2019-07-19,coarse_ex_psu,Coarse | Ex PSU,148,126,10.568519664641414
2019-07-26,coarse_ex_psu,Coarse | Ex PSU,148,126,11.33861655375619
2019-08-02,coarse_ex_psu,Coarse | Ex PSU,148,126,11.335766027619968
2019-08-09,coarse_ex_psu,Coarse | Ex PSU,148,126,11.29203889699612
2019-08-16,coarse_ex_psu,Coarse | Ex PSU,148,126,11.28948908993956
2019-08-23,coarse_ex_psu,Coarse | Ex PSU,148,126,11.213593547734542
2019-08-30,coarse_ex_psu,Coarse | Ex PSU,148,126,11.012503557297082
2019-09-06,coarse_ex_psu,Coarse | Ex PSU,148,126,11.033185153989749
2019-09-13,coarse_ex_psu,Coarse | Ex PSU,148,126,10.817578766585425
2019-09-20,coarse_ex_psu,Coarse | Ex PSU,150,128,11.271135787379038
2019-09-27,coarse_ex_psu,Coarse | Ex PSU,155,132,12.064656139191435
2019-10-04,coarse_ex_psu,Coarse | Ex PSU,155,132,12.1592786412959
2019-10-11,coarse_ex_psu,Coarse | Ex PSU,155,132,12.4244791533648
2019-10-18,coarse_ex_psu,Coarse | Ex PSU,155,132,11.547789188560683
2019-10-25,coarse_ex_psu,Coarse | Ex PSU,155,132,11.910668107061229
2019-11-01,coarse_ex_psu,Coarse | Ex PSU,155,132,13.304829543759446
2019-11-08,coarse_ex_psu,Coarse | Ex PSU,155,132,13.477613997202027
2019-11-15,coarse_ex_psu,Coarse | Ex PSU,155,132,13.399307099849425
2019-11-22,coarse_ex_psu,Coarse | Ex PSU,155,132,13.646873444217864
2019-11-29,coarse_ex_psu,Coarse | Ex PSU,148,127,13.471460711814844
2019-12-06,coarse_ex_psu,Coarse | Ex PSU,148,127,13.37240791768241
2019-12-13,coarse_ex_psu,Coarse | Ex PSU,148,127,13.730378850734246
2019-12-20,coarse_ex_psu,Coarse | Ex PSU,148,127,13.761287517684098
2019-12-27,coarse_ex_psu,Coarse | Ex PSU,147,127,13.7476482150926
2020-01-03,coarse_ex_psu,Coarse | Ex PSU,147,127,13.818146308138253
2020-01-10,coarse_ex_psu,Coarse | Ex PSU,147,127,13.918428899639101
2020-01-17,coarse_ex_psu,Coarse | Ex PSU,147,127,13.714404865379109
2020-01-24,coarse_ex_psu,Coarse | Ex PSU,147,127,14.086632981071721
2020-01-31,coarse_ex_psu,Coarse | Ex PSU,147,127,13.477412541301046
2020-02-07,coarse_ex_psu,Coarse | Ex PSU,147,127,13.439742009926663
2020-02-14,coarse_ex_psu,Coarse | Ex PSU,147,127,13.685002203728363
2020-02-21,coarse_ex_psu,Coarse | Ex PSU,147,127,13.94766848294117
2020-02-28,coarse_ex_psu,Coarse | Ex PSU,146,126,11.119305537744138
2020-03-06,coarse_ex_psu,Coarse | Ex PSU,146,126,11.407714812893493
2020-03-13,coarse_ex_psu,Coarse | Ex PSU,146,126,7.301796599896994
2020-03-20,coarse_ex_psu,Coarse | Ex PSU,146,126,5.574854313992935
2020-03-27,coarse_ex_psu,Coarse | Ex PSU,141,121,5.813915778412724
2020-04-03,coarse_ex_psu,Coarse | Ex PSU,141,121,6.178064854128306
2020-04-10,coarse_ex_psu,Coarse | Ex PSU,141,121,5.157758622048629
2020-04-17,coarse_ex_psu,Coarse | Ex PSU,141,121,5.224078279504662
2020-04-24,coarse_ex_psu,Coarse | Ex PSU,141,121,5.378119882405673
2020-05-01,coarse_ex_psu,Coarse | Ex PSU,141,121,5.260709309026759
2020-05-08,coarse_ex_psu,Coarse | Ex PSU,141,121,5.21855012811395
2020-05-15,coarse_ex_psu,Coarse | Ex PSU,141,121,5.260960944901266
2020-05-22,coarse_ex_psu,Coarse | Ex PSU,146,126,5.5521586278692965
2020-05-29,coarse_ex_psu,Coarse | Ex PSU,153,133,5.20159507531864
2020-06-05,coarse_ex_psu,Coarse | Ex PSU,153,133,5.071815731246519
2020-06-12,coarse_ex_psu,Coarse | Ex PSU,153,133,5.168660452258564
2020-06-19,coarse_ex_psu,Coarse | Ex PSU,154,134,5.233608170552199
2020-06-26,coarse_ex_psu,Coarse | Ex PSU,156,136,5.234433380082678
2020-07-03,coarse_ex_psu,Coarse | Ex PSU,156,136,5.2320640457368075
2020-07-10,coarse_ex_psu,Coarse | Ex PSU,156,136,5.29727206419428
2020-07-17,coarse_ex_psu,Coarse | Ex PSU,156,136,5.353717703329862
2020-07-24,coarse_ex_psu,Coarse | Ex PSU,156,136,5.358209144732932
2020-07-31,coarse_ex_psu,Coarse | Ex PSU,150,131,5.459780440233479
2020-08-07,coarse_ex_psu,Coarse | Ex PSU,150,131,5.4394481658291065
2020-08-14,coarse_ex_psu,Coarse | Ex PSU,150,131,5.513613051632605
