Date,spec,label,sector_col,exclude_psu,baseline_corr,same_sector_mean,same_sector_excess,same_group_mean,same_group_excess,n_tickers,n_baseline_pairs,n_sector_pairs,n_group_pairs
2018-05-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20867078541121878,0.23638247139757537,0.027711685986356593,0.297368322300513,0.08869753688929424,182,16471,589,416
2018-05-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20719224080964532,0.23326111096724805,0.02606887015760273,0.2936921111648844,0.0864998703552391,182,16471,589,416
2018-05-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2093266638346347,0.23437339544913327,0.02504673161449858,0.2988900916942957,0.08956342785966101,182,16471,589,416
2018-05-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2105626151894448,0.23748347071064627,0.026920855521201464,0.2927100894610166,0.08214747427157182,182,16471,589,416
2018-06-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2084595357416713,0.2404947463597822,0.032035210618110904,0.29017609089535046,0.08171655515367915,182,16471,589,416
2018-06-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20965472839249644,0.24498167018270917,0.03532694179021273,0.2901110171701096,0.08045628877761318,182,16471,589,416
2018-06-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2080892209054256,0.24671402695910255,0.03862480605367696,0.2934169494029647,0.08532772849753911,182,16471,589,416
2018-06-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2068617436171589,0.24447285124354254,0.037611107626383644,0.29169893506540395,0.08483719144824506,182,16471,589,416
2018-06-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.21191283585105627,0.25307586267750687,0.041163026826450594,0.2899390826416386,0.07802624679058232,169,14196,559,423
2018-07-06,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20799648295712672,0.2505022926095925,0.04250580965246578,0.28592516234818116,0.07792867939105444,169,14196,559,423
2018-07-13,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20415611867026098,0.24464720307297846,0.04049108440271748,0.2810982924558022,0.07694217378554122,169,14196,559,423
2018-07-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20364948133615973,0.24318340214050418,0.03953392080434445,0.2799199964626928,0.07627051512653304,169,14196,559,423
2018-07-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2161651390015041,0.26341435271732316,0.047249213715819055,0.29666801074941973,0.08050287174791562,169,14196,559,423
2018-08-03,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2185730775335668,0.2668359173710575,0.04826283983749069,0.30495471048326944,0.08638163294970264,169,14196,559,423
2018-08-10,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19660316389744856,0.24691945577776922,0.05031629188032066,0.28683189180998087,0.09022872791253231,169,14196,559,423
2018-08-17,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18855519018178485,0.24152254066442677,0.05296735048264192,0.27717264697695315,0.0886174567951683,169,14196,559,423
2018-08-24,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18731243564654484,0.23984948899090333,0.052537053344358486,0.2757314713664604,0.08841903571991558,169,14196,559,423
2018-08-31,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1834876199232966,0.23544427581678395,0.05195665589348736,0.2785499568996728,0.09506233697637623,169,14196,559,423
2018-09-07,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18439923683767104,0.23692564807575642,0.05252641123808538,0.27633776054723097,0.09193852370955993,169,14196,559,423
2018-09-14,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18364642016666974,0.23671494264664847,0.05306852247997873,0.2744830622261793,0.09083664205950956,169,14196,559,423
2018-09-21,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19535763242795467,0.2678094845927085,0.0724518521647538,0.2674069362676375,0.07204930383968283,169,14196,559,423
2018-09-28,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.21199231919318118,0.3005840040607,0.08859168486751884,0.2861242065091651,0.07413188731598391,163,13202,536,423
2018-10-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.22812518247397903,0.30921283712856706,0.08108765465458803,0.27789941601531265,0.04977423354133362,163,13202,536,423
2018-10-12,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.22474716556675725,0.3107058897225668,0.08595872415580955,0.2823382527869329,0.05759108722017567,163,13202,536,423
2018-10-19,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.22335606025217677,0.30537559644941814,0.08201953619724137,0.2826375846745219,0.059281524422345105,163,13202,536,423
2018-10-26,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.22642379697897191,0.3343559153801186,0.10793211840114669,0.260072245763311,0.03364844878433909,163,13202,536,423
2018-11-02,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2545053786557257,0.36703036501877834,0.11252498636305264,0.28284012501189426,0.02833474635616856,163,13202,536,423
2018-11-09,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.25558414124073975,0.3686068971366626,0.11302275589592287,0.28205977130352927,0.026475630062789524,163,13202,536,423
2018-11-16,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.25339891597742,0.36827865791113035,0.11487974193371037,0.2809570817766476,0.027558165799227596,163,13202,536,423
2018-11-23,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.25210435289088345,0.36724047222206135,0.1151361193311779,0.2799477957933858,0.027843442902502347,163,13202,536,423
2018-11-30,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.24967866776739642,0.35799106421360344,0.10831239644620702,0.2775269056882896,0.027848237920893165,163,13202,536,423
2018-12-07,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.24976405383171485,0.356603844884841,0.10683979105312613,0.277857087528212,0.028093033696497127,163,13202,536,423
