Date,Ticker,In_Nifty200,Adj_Close,Weekly_Return,Sector_Coarse,Sector_Fine,Promoter_Group
2015-01-02,JUSTDIAL,True,1409.0792236328125,0.058407073641465024,COMPUTERS - SOFTWARE,Internet Content & Information,Independent
2015-01-02,KARURVYSYA,True,69.44314575195312,0.0462120317834227,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-02,KOTAKBANK,True,126.24468994140625,0.01476396042608319,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-02,KSCL,True,719.5336303710938,-0.01152288763689957,FOOD AND FOOD PROCESSING,Agricultural Inputs,Independent
2015-01-02,KTKBANK,True,80.36534118652344,0.015802067970184908,BANKS,Banks - Regional,Independent
2015-01-02,LICHSGFIN,True,391.971923828125,0.11729498476088063,FINANCIAL SERVICES,Mortgage Finance,Independent
2015-01-02,LT,True,866.2262573242188,0.029828133780087418,CONSTRUCTION,Engineering & Construction,Independent
2015-01-02,LUPIN,True,1347.9080810546875,0.01801766668215543,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-02,MARICO,True,140.45269775390625,0.02104280118695412,CONSUMER GOODS,Household & Personal Products,Independent
2015-01-02,MARUTI,True,3049.143310546875,0.007950590991993467,AUTOMOBILE,Auto Manufacturers,Independent
2015-01-02,MCLEODRUSS,True,227.62551879882812,0.02294582352685448,TEA AND COFFEE,Packaged Foods,Independent
2015-01-02,MINDTREE,True,,,IT,,Independent
2015-01-02,MPHASIS,True,288.20849609375,0.0724397531530403,IT,Information Technology Services,Independent
2015-01-02,MRF,True,37549.65625,0.048000812870921505,AUTOMOBILE,Auto Parts,Independent
2015-01-02,NATIONALUM,True,28.91408348083496,0.03280251715562721,METALS,Aluminum,Independent
2015-01-02,NAUKRI,True,163.68927001953125,0.007370894315707366,CONSUMER SERVICES,Internet Content & Information,Independent
2015-01-02,NHPC,True,10.733470916748047,0.013297819901560759,POWER,Utilities - Renewable,Independent
2015-01-02,NMDC,True,16.542800903320312,0.016954971454836043,METALS,Steel,Independent
2015-01-02,NTPC,True,80.72390747070312,0.03661141576727167,POWER,Utilities - Regulated Electric,Independent
2015-01-02,OBEROIRLTY,True,274.6656799316406,0.03127768618753435,CONSTRUCTION,Real Estate - Development,Independent
2015-01-02,OIL,True,107.31007385253906,0.01587954370110234,OIL & GAS,Oil & Gas Integrated,Independent
2015-01-02,ONGC,True,131.8558349609375,0.013790158333880864,OIL & GAS,Oil & Gas Integrated,Independent
2015-01-02,PEL,True,,,FINANCIAL SERVICES,,Independent
2015-01-02,PERSISTENT,True,410.22369384765625,0.1673100289486975,COMPUTERS - SOFTWARE,Information Technology Services,Independent
2015-01-02,PETRONET,True,71.95330047607422,0.025740576268539206,OIL & GAS,Oil & Gas Refining & Marketing,Independent
2015-01-02,PFC,True,63.361412048339844,0.019947034619698822,FINANCIAL SERVICES,Credit Services,Independent
2015-01-02,PIDILITIND,True,264.5108947753906,0.09580185863569368,CHEMICALS,Specialty Chemicals,Independent
2015-01-02,PNB,True,198.91209411621094,-0.011023723241168515,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-02,POWERGRID,True,48.32057571411133,0.01203501190246481,POWER,Utilities - Regulated Electric,Independent
2015-01-02,PRESTIGE,True,220.2954559326172,-0.01594395823109218,CONSTRUCTION,Real Estate - Diversified,Independent
2015-01-02,PTC,True,50.23802947998047,0.03172037691141427,POWER,Utilities - Independent Power Producers,Independent
2015-01-02,RAMCOCEM,True,330.46881103515625,0.03934265581906726,CEMENT & CEMENT PRODUCTS,Building Materials,Independent
2015-01-02,RAYMOND,True,500.00616455078125,0.031072053137818134,TEXTILE PRODUCTS,Specialty Industrial Machinery,Independent
2015-01-02,RCOM,True,82.80000305175781,0.02857146648146358,TELECOM,Telecom Services,Independent
2015-01-02,RECLTD,True,53.5878791809082,-0.000745613439194992,FINANCIAL SERVICES,Credit Services,Independent
2015-01-02,RELCAPITAL,True,399.12921142578125,-0.00110149721746311,FINANCIAL SERVICES,,Independent
2015-01-02,RELIANCE,True,189.4969482421875,-0.003712750554505928,OIL & GAS,Oil & Gas Refining & Marketing,Independent
2015-01-02,REPCOHOME,True,634.1632690429688,0.08712956317927079,FINANCE - HOUSING,Mortgage Finance,Independent
2015-01-02,RPOWER,True,61.9631233215332,0.03518825108574153,ENERGY,Utilities - Independent Power Producers,Independent
2015-01-02,SAIL,True,67.32880401611328,0.0241042054214764,METALS,Steel,Independent
2015-01-02,SBIN,True,280.9947204589844,0.024703363437228232,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-02,SHREECEM,True,8932.2275390625,0.00030052976573435863,CEMENT & CEMENT PRODUCTS,Building Materials,Independent
2015-01-02,SIEMENS,True,472.11968994140625,0.06966527157597269,INDUSTRIAL MANUFACTURING,Specialty Industrial Machinery,Independent
2015-01-02,SOBHA,True,428.6689758300781,0.006230889555636221,CONSTRUCTION,Real Estate - Development,Independent
2015-01-02,SOUTHBANK,True,24.52800750732422,0.10160422860103369,BANKS,Banks - Regional,Independent
2015-01-02,STAR,True,832.7718505859375,0.057150740203573136,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-02,SUNPHARMA,True,756.6483154296875,0.01861554227448181,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-02,SUNTV,True,275.24578857421875,-0.02199670140564358,"MEDIA, ENTERTAINMENT & PUBLICATION",Broadcasting,Independent
2015-01-02,SUZLON,True,13.635477066040039,0.13358779231174678,INDUSTRIAL MANUFACTURING,Specialty Industrial Machinery,Independent
2015-01-02,SYNDIBANK,True,,,FINANCIAL SERVICES,,Independent
2015-01-02,TATACHEM,True,133.2157745361328,0.03937836084871971,CHEMICALS,Chemicals,Independent
2015-01-02,TATACOMM,True,232.0554656982422,0.007403107584225577,TELECOM,Telecom Services,Independent
2015-01-02,TCS,True,1002.0488891601562,0.029720361300966447,IT,Information Technology Services,Independent
2015-01-02,TECHM,True,464.89373779296875,0.015798732908666846,IT,Information Technology Services,Independent
2015-01-02,THERMAX,True,986.8916015625,0.01857882795002186,INDUSTRIAL MANUFACTURING,Conglomerates,Independent
2015-01-02,TITAN,True,365.5888671875,0.042341748874073826,CONSUMER GOODS,Luxury Goods,Independent
2015-01-02,TORNTPHARM,True,510.964111328125,0.0977633410697194,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-02,TORNTPOWER,True,126.17611694335938,-0.01520188111458709,POWER,Utilities - Independent Power Producers,Independent
2015-01-02,TV18BRDCST,True,,,MEDIA & ENTERTAINMENT,,Independent
2015-01-02,TVSMOTOR,True,249.3353271484375,0.02119133698094222,AUTOMOBILE,Auto Manufacturers,Independent
2015-01-02,UBL,True,809.523193359375,0.01315559504661512,CONSUMER GOODS,Beverages - Brewers,Independent
2015-01-02,UCOBANK,True,81.0542221069336,0.0332728609772206,BANKS,Banks - Regional,Independent
2015-01-02,ULTRACEMCO,True,2624.2060546875,0.05345851511693045,CEMENT & CEMENT PRODUCTS,Building Materials,Independent
2015-01-02,UNIONBANK,True,196.06246948242188,-0.0024905228390050826,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-02,UNITECH,True,17.399999618530273,0.04504504607707638,CONSTRUCTION,Real Estate - Diversified,Independent
2015-01-02,UPL,True,210.8943328857422,0.054009682798181524,FERTILISERS & PESTICIDES,Agricultural Inputs,Independent
2015-01-02,VAKRANGEE,True,55.81542205810547,0.05763569127721202,IT,Information Technology Services,Independent
2015-01-02,VOLTAS,True,229.8512725830078,0.03235962482460519,CONSUMER GOODS,"Furnishings, Fixtures & Appliances",Independent
2015-01-02,WABAG,True,729.8529663085938,-0.019906986366130974,ENGINEERING,Engineering & Construction,Independent
2015-01-02,WIPRO,True,91.96338653564453,0.018085511978430446,IT,Information Technology Services,Independent
2015-01-02,WOCKPHARMA,True,940.678466796875,0.05100585647144196,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-02,YESBANK,True,150.7517852783203,0.06909576681244589,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-02,ZEEL,True,349.1501770019531,0.010745699454181024,"MEDIA, ENTERTAINMENT & PUBLICATION",Broadcasting,Independent
2015-01-09,ABB,True,1099.4647216796875,-0.017818235827045226,INDUSTRIAL MANUFACTURING,Specialty Industrial Machinery,Independent
2015-01-09,ABIRLANUVO,True,,,DIVERSIFIED,,Independent
2015-01-09,AIAENG,True,935.7691040039062,-0.08188802065165557,INDUSTRIAL MANUFACTURING,Specialty Industrial Machinery,Independent
2015-01-09,ALBK,True,,,FINANCIAL SERVICES,,Independent
2015-01-09,AMBUJACEM,True,192.3776092529297,-0.030959111256020244,CEMENT & CEMENT PRODUCTS,Building Materials,Independent
2015-01-09,AMTEKAUTO,True,,,AUTO ANCILLARIES,,Independent
2015-01-09,APOLLOHOSP,True,1081.539794921875,-0.0028369709069516746,HEALTHCARE SERVICES,Medical Care Facilities,Independent
2015-01-09,APOLLOTYRE,True,191.5027313232422,0.0020121162901340917,AUTOMOBILE,Auto Parts,Independent
2015-01-09,ASIANPAINT,True,742.8510131835938,0.0483192347214314,CONSUMER GOODS,Specialty Chemicals,Independent
2015-01-09,AUROPHARMA,True,552.2657470703125,0.03271506170675198,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-09,AXISBANK,True,479.1219177246094,-0.037623891649017804,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,BAJAJ-AUTO,True,1787.9403076171875,-0.030957309292836244,AUTOMOBILE,Auto Manufacturers,Independent
2015-01-09,BAJFINANCE,True,33.279197692871094,0.001829234751946185,FINANCIAL SERVICES,Credit Services,Independent
2015-01-09,BANKBARODA,True,182.4928436279297,-0.03265673461286289,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,BANKINDIA,True,250.95628356933594,-0.04646631796795575,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,BATAINDIA,True,619.4199829101562,0.027720755751055703,CONSUMER GOODS,Footwear & Accessories,Independent
2015-01-09,BEL,True,26.639698028564453,0.09489991691949595,INDUSTRIAL MANUFACTURING,Aerospace & Defense,Independent
2015-01-09,BHARATFORG,True,427.3503112792969,-0.015002149585248259,INDUSTRIAL MANUFACTURING,Auto Parts,Independent
2015-01-09,BHEL,True,155.16555786132812,-0.07464589651450593,INDUSTRIAL MANUFACTURING,Specialty Industrial Machinery,Independent
2015-01-09,BIOCON,True,66.79965209960938,-0.029854189441371637,PHARMA,Biotechnology,Independent
2015-01-09,BOSCHLTD,True,17474.078125,-0.0045828188463669095,AUTOMOBILE,Auto Parts,Independent
2015-01-09,BPCL,True,58.560462951660156,0.05423669777013451,OIL & GAS,Oil & Gas Refining & Marketing,Independent
2015-01-09,CANBK,True,72.1952896118164,-0.017608296839279003,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,CARERATING,True,1220.343994140625,0.060195689121078866,FINANCE,Financial Data & Stock Exchanges,Independent
2015-01-09,CASTROLIND,True,162.59437561035156,0.016962796887359133,OIL & GAS,Oil & Gas Refining & Marketing,Independent
2015-01-09,CESC,True,41.69829559326172,0.019407234471186197,POWER,Utilities - Regulated Electric,Independent
2015-01-09,CIPLA,True,590.5781860351562,0.003491258216730797,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-09,CMC,True,,,COMPUTERS - SOFTWARE,,Independent
2015-01-09,COALINDIA,True,150.53219604492188,-0.017550837697299704,METALS,Thermal Coal,Independent
2015-01-09,COLPAL,True,775.8369750976562,0.04137945668054965,CONSUMER GOODS,Household & Personal Products,Independent
2015-01-09,CONCOR,True,384.1136779785156,0.006003022811758463,SERVICES,Railroads,Independent
2015-01-09,CUMMINSIND,True,722.2355346679688,-0.04601606674038017,INDUSTRIAL MANUFACTURING,Specialty Industrial Machinery,Independent
