Date,Ticker,In_Nifty200
2015-03-20,BAJFINANCE,True
2015-03-20,BANKBARODA,True
2015-03-20,BANKINDIA,True
2015-03-20,BATAINDIA,True
2015-03-20,BEL,True
2015-03-20,BHARATFORG,True
2015-03-20,BHARTIARTL,True
2015-03-20,BHEL,True
2015-03-20,BIOCON,True
2015-03-20,BOSCHLTD,True
2015-03-20,BPCL,True
2015-03-20,BRITANNIA,True
2015-03-20,CADILAHC,True
2015-03-20,CAIRN,True
2015-03-20,CANBK,True
2015-03-20,CARERATING,True
2015-03-20,CASTROLIND,True
2015-03-20,CENTURYTEX,True
2015-03-20,CESC,True
2015-03-20,CIPLA,True
2015-03-20,CMC,True
2015-03-20,COALINDIA,True
2015-03-20,COLPAL,True
2015-03-20,CONCOR,True
2015-03-20,CROMPGREAV,True
2015-03-20,CUMMINSIND,True
2015-03-20,DABUR,True
2015-03-20,DCBBANK,True
2015-03-20,DELTACORP,True
2015-03-20,DHFL,True
2015-03-20,DIVISLAB,True
2015-03-20,DLF,True
2015-03-20,DRREDDY,True
2015-03-20,EDELWEISS,True
2015-03-20,EICHERMOT,True
2015-03-20,EMAMILTD,True
2015-03-20,ENGINERSIN,True
2015-03-20,EXIDEIND,True
2015-03-20,FEDERALBNK,True
2015-03-20,GAIL,True
2015-03-20,GLAXO,True
2015-03-20,GLENMARK,True
2015-03-20,GMRINFRA,True
2015-03-20,GODREJCP,True
2015-03-20,GODREJIND,True
2015-03-20,GPPL,True
2015-03-20,GRASIM,True
2015-03-20,GSPL,True
2015-03-20,HAVELLS,True
2015-03-20,HCLTECH,True
2015-03-20,HDFC,True
2015-03-20,HDFCBANK,True
2015-03-20,HDIL,True
2015-03-20,HEROMOTOCO,True
2015-03-20,HEXAWARE,True
2015-03-20,HINDALCO,True
2015-03-20,HINDPETRO,True
2015-03-20,HINDUNILVR,True
2015-03-20,IBREALEST,True
2015-03-20,IBULHSGFIN,True
2015-03-20,ICICIBANK,True
2015-03-20,IDBI,True
2015-03-20,IDEA,True
2015-03-20,IDFC,True
2015-03-20,IFCI,True
2015-03-20,IGL,True
2015-03-20,INDHOTEL,True
2015-03-20,INDIACEM,True
2015-03-20,INDIANB,True
2015-03-20,INDUSINDBK,True
2015-03-20,INFRATEL,True
2015-03-20,INFY,True
2015-03-20,INGVYSYABK,True
2015-03-20,IOB,True
2015-03-20,IOC,True
2015-03-20,IPCALAB,True
2015-03-20,IRB,True
2015-03-20,ITC,True
2015-03-20,J&KBANK,True
2015-03-20,JINDALSTEL,True
2015-03-20,JISLJALEQS,True
2015-03-20,JPASSOCIAT,True
2015-03-20,JPPOWER,True
2015-03-20,JSWENERGY,True
2015-03-20,JSWSTEEL,True
2015-03-20,JUBLFOOD,True
2015-03-20,JUSTDIAL,True
2015-03-20,KARURVYSYA,True
2015-03-20,KOTAKBANK,True
2015-03-20,KPIT,True
2015-03-20,KSCL,True
2015-03-20,KTKBANK,True
2015-03-20,L&TFH,True
2015-03-20,LICHSGFIN,True
2015-03-20,LT,True
2015-03-20,LUPIN,True
2015-03-20,M&M,True
2015-03-20,M&MFIN,True
2015-03-20,MARICO,True
2015-03-20,MARUTI,True
2015-03-20,MAX,True
2015-03-20,MCLEODRUSS,True
2015-03-20,MINDTREE,True
2015-03-20,MOTHERSUMI,True
2015-03-20,MPHASIS,True
2015-03-20,MRF,True
2015-03-20,MUTHOOTFIN,True
2015-03-20,NATIONALUM,True
2015-03-20,NAUKRI,True
2015-03-20,NHPC,True
2015-03-20,NIITTECH,True
2015-03-20,NMDC,True
2015-03-20,NTPC,True
2015-03-20,OBEROIRLTY,True
2015-03-20,OFSS,True
2015-03-20,OIL,True
2015-03-20,ONGC,True
2015-03-20,ORIENTBANK,True
2015-03-20,PAGEIND,True
2015-03-20,PEL,True
2015-03-20,PERSISTENT,True
2015-03-20,PETRONET,True
2015-03-20,PFC,True
2015-03-20,PIDILITIND,True
2015-03-20,PIPAVAVDOC,True
2015-03-20,PNB,True
2015-03-20,POWERGRID,True
2015-03-20,PRESTIGE,True
2015-03-20,PTC,True
2015-03-20,RALLIS,True
2015-03-20,RAMCOCEM,True
2015-03-20,RAYMOND,True
2015-03-20,RCOM,True
2015-03-20,RECLTD,True
2015-03-20,RELCAPITAL,True
2015-03-20,RELIANCE,True
2015-03-20,RELINFRA,True
2015-03-20,REPCOHOME,True
2015-03-20,RPOWER,True
2015-03-20,SAIL,True
2015-03-20,SBIN,True
2015-03-20,SHREECEM,True
2015-03-20,SIEMENS,True
2015-03-20,SKSMICRO,True
2015-03-20,SOBHA,True
2015-03-20,SOUTHBANK,True
2015-03-20,SRTRANSFIN,True
2015-03-20,SSLT,True
2015-03-20,STAR,True
2015-03-20,SUNPHARMA,True
2015-03-20,SUNTV,True
2015-03-20,SUZLON,True
2015-03-20,SYNDIBANK,True
2015-03-20,TATACHEM,True
2015-03-20,TATACOMM,True
2015-03-20,TATAGLOBAL,True
2015-03-20,TATAMOTORS,True
2015-03-20,TATAPOWER,True
2015-03-20,TATASTEEL,True
2015-03-20,TCS,True
2015-03-20,TECHM,True
2015-03-20,THERMAX,True
2015-03-20,TITAN,True
2015-03-20,TORNTPHARM,True
2015-03-20,TORNTPOWER,True
2015-03-20,TV18BRDCST,True
2015-03-20,TVSMOTOR,True
2015-03-20,UBL,True
2015-03-20,UCOBANK,True
2015-03-20,ULTRACEMCO,True
2015-03-20,UNIONBANK,True
2015-03-20,UNITECH,True
2015-03-20,UPL,True
2015-03-20,VAKRANGEE,True
2015-03-20,VOLTAS,True
2015-03-20,WABAG,True
2015-03-20,WIPRO,True
2015-03-20,WOCKPHARMA,True
2015-03-20,YESBANK,True
2015-03-20,ZEEL,True
2015-03-27,ABB,True
2015-03-27,ABIRLANUVO,True
2015-03-27,ACC,True
2015-03-27,ADANIENT,True
2015-03-27,ADANIPORTS,True
2015-03-27,AIAENG,True
2015-03-27,ALBK,True
2015-03-27,AMARAJABAT,True
2015-03-27,AMBUJACEM,True
2015-03-27,AMTEKAUTO,True
2015-03-27,ANDHRABANK,True
2015-03-27,APLLTD,True
2015-03-27,APOLLOHOSP,True
2015-03-27,APOLLOTYRE,True
2015-03-27,ARVIND,True
2015-03-27,ASHOKLEY,True
2015-03-27,ASIANPAINT,True
2015-03-27,AUROPHARMA,True
2015-03-27,AXISBANK,True
2015-03-27,BAJAJ-AUTO,True
2015-03-27,BAJFINANCE,True
2015-03-27,BANKBARODA,True
2015-03-27,BANKINDIA,True
2015-03-27,BATAINDIA,True
2015-03-27,BEL,True
2015-03-27,BHARATFORG,True
2015-03-27,BHARTIARTL,True
2015-03-27,BHEL,True
2015-03-27,BIOCON,True
2015-03-27,BOSCHLTD,True
2015-03-27,BPCL,True
2015-03-27,BRITANNIA,True
2015-03-27,CADILAHC,True
2015-03-27,CAIRN,True
2015-03-27,CANBK,True
2015-03-27,CARERATING,True
2015-03-27,CASTROLIND,True
2015-03-27,CENTURYTEX,True
2015-03-27,CESC,True
2015-03-27,CIPLA,True
2015-03-27,CMC,True
2015-03-27,COALINDIA,True
2015-03-27,COLPAL,True
2015-03-27,CONCOR,True
2015-03-27,CROMPGREAV,True
2015-03-27,CUMMINSIND,True
2015-03-27,DABUR,True
2015-03-27,DCBBANK,True
2015-03-27,DELTACORP,True
2015-03-27,DHFL,True
2015-03-27,DIVISLAB,True
2015-03-27,DLF,True
2015-03-27,DRREDDY,True
2015-03-27,EDELWEISS,True
2015-03-27,EICHERMOT,True
2015-03-27,EMAMILTD,True
2015-03-27,ENGINERSIN,True
2015-03-27,EXIDEIND,True
2015-03-27,FEDERALBNK,True
2015-03-27,GAIL,True
2015-03-27,GLAXO,True
2015-03-27,GLENMARK,True
2015-03-27,GMRINFRA,True
2015-03-27,GODREJCP,True
2015-03-27,GODREJIND,True
2015-03-27,GPPL,True
2015-03-27,GRASIM,True
2015-03-27,GSPL,True
2015-03-27,HAVELLS,True
2015-03-27,HCLTECH,True
2015-03-27,HDFC,True
2015-03-27,HDFCBANK,True
2015-03-27,HDIL,True
2015-03-27,HEROMOTOCO,True
2015-03-27,HEXAWARE,True
2015-03-27,HINDALCO,True
2015-03-27,HINDPETRO,True
2015-03-27,HINDUNILVR,True
2015-03-27,IBREALEST,True
2015-03-27,IBULHSGFIN,True
2015-03-27,ICICIBANK,True
2015-03-27,IDBI,True
2015-03-27,IDEA,True
2015-03-27,IDFC,True
2015-03-27,IFCI,True
2015-03-27,IGL,True
2015-03-27,INDHOTEL,True
2015-03-27,INDIACEM,True
2015-03-27,INDIANB,True
2015-03-27,INDUSINDBK,True
2015-03-27,INFRATEL,True
2015-03-27,INFY,True
2015-03-27,INGVYSYABK,True
2015-03-27,IOB,True
2015-03-27,IOC,True
2015-03-27,IPCALAB,True
2015-03-27,IRB,True
2015-03-27,ITC,True
2015-03-27,J&KBANK,True
2015-03-27,JINDALSTEL,True
2015-03-27,JISLJALEQS,True
2015-03-27,JPASSOCIAT,True
2015-03-27,JPPOWER,True
2015-03-27,JSWENERGY,True
2015-03-27,JSWSTEEL,True
2015-03-27,JUBLFOOD,True
2015-03-27,JUSTDIAL,True
2015-03-27,KARURVYSYA,True
2015-03-27,KOTAKBANK,True
2015-03-27,KPIT,True
2015-03-27,KSCL,True
2015-03-27,KTKBANK,True
2015-03-27,L&TFH,True
2015-03-27,LICHSGFIN,True
2015-03-27,LT,True
2015-03-27,LUPIN,True
2015-03-27,M&M,True
2015-03-27,M&MFIN,True
2015-03-27,MARICO,True
2015-03-27,MARUTI,True
2015-03-27,MAX,True
2015-03-27,MCLEODRUSS,True
2015-03-27,MINDTREE,True
2015-03-27,MOTHERSUMI,True
2015-03-27,MPHASIS,True
2015-03-27,MRF,True
2015-03-27,MUTHOOTFIN,True
2015-03-27,NATIONALUM,True
2015-03-27,NAUKRI,True
2015-03-27,NHPC,True
2015-03-27,NIITTECH,True
2015-03-27,NMDC,True
2015-03-27,NTPC,True
2015-03-27,OBEROIRLTY,True
2015-03-27,OFSS,True
2015-03-27,OIL,True
2015-03-27,ONGC,True
2015-03-27,ORIENTBANK,True
2015-03-27,PAGEIND,True
2015-03-27,PEL,True
2015-03-27,PERSISTENT,True
2015-03-27,PETRONET,True
2015-03-27,PFC,True
2015-03-27,PIDILITIND,True
2015-03-27,PIPAVAVDOC,True
2015-03-27,PNB,True
2015-03-27,POWERGRID,True
2015-03-27,PRESTIGE,True
2015-03-27,PTC,True
2015-03-27,RALLIS,True
2015-03-27,RAMCOCEM,True
2015-03-27,RAYMOND,True
2015-03-27,RCOM,True
2015-03-27,RECLTD,True
2015-03-27,RELCAPITAL,True
2015-03-27,RELIANCE,True
2015-03-27,RELINFRA,True
2015-03-27,REPCOHOME,True
2015-03-27,RPOWER,True
2015-03-27,SAIL,True
2015-03-27,SBIN,True
2015-03-27,SHREECEM,True
2015-03-27,SIEMENS,True
2015-03-27,SKSMICRO,True
2015-03-27,SOBHA,True
2015-03-27,SOUTHBANK,True
2015-03-27,SRTRANSFIN,True
2015-03-27,SSLT,True
2015-03-27,STAR,True
2015-03-27,SUNPHARMA,True
2015-03-27,SUNTV,True
2015-03-27,SUZLON,True
2015-03-27,SYNDIBANK,True
2015-03-27,TATACHEM,True
2015-03-27,TATACOMM,True
2015-03-27,TATAGLOBAL,True
2015-03-27,TATAMOTORS,True
2015-03-27,TATAPOWER,True
2015-03-27,TATASTEEL,True
2015-03-27,TCS,True
2015-03-27,TECHM,True
2015-03-27,THERMAX,True
2015-03-27,TITAN,True
2015-03-27,TORNTPHARM,True
2015-03-27,TORNTPOWER,True
2015-03-27,TV18BRDCST,True
2015-03-27,TVSMOTOR,True
2015-03-27,UBL,True
2015-03-27,UCOBANK,True
2015-03-27,ULTRACEMCO,True
2015-03-27,UNIONBANK,True
2015-03-27,UNITECH,True
2015-03-27,UPL,True
2015-03-27,VAKRANGEE,True
2015-03-27,VOLTAS,True
2015-03-27,WABAG,True
2015-03-27,WIPRO,True
2015-03-27,WOCKPHARMA,True
2015-03-27,YESBANK,True
2015-03-27,ZEEL,True
2015-04-03,ABB,True
2015-04-03,ABIRLANUVO,True
2015-04-03,ACC,True
2015-04-03,ADANIENT,True
2015-04-03,ADANIPORTS,True
2015-04-03,AIAENG,True
2015-04-03,ALBK,True
2015-04-03,AMARAJABAT,True
2015-04-03,AMBUJACEM,True
2015-04-03,AMTEKAUTO,True
2015-04-03,ANDHRABANK,True
2015-04-03,APLLTD,True
2015-04-03,APOLLOHOSP,True
2015-04-03,APOLLOTYRE,True
2015-04-03,ARVIND,True
2015-04-03,ASHOKLEY,True
2015-04-03,ASIANPAINT,True
2015-04-03,AUROPHARMA,True
2015-04-03,AXISBANK,True
2015-04-03,BAJAJ-AUTO,True
2015-04-03,BAJFINANCE,True
2015-04-03,BANKBARODA,True
2015-04-03,BANKINDIA,True
2015-04-03,BATAINDIA,True
2015-04-03,BEL,True
2015-04-03,BHARATFORG,True
2015-04-03,BHARTIARTL,True
2015-04-03,BHEL,True
2015-04-03,BIOCON,True
2015-04-03,BOSCHLTD,True
2015-04-03,BPCL,True
2015-04-03,BRITANNIA,True
2015-04-03,CADILAHC,True
2015-04-03,CAIRN,True
2015-04-03,CANBK,True
2015-04-03,CARERATING,True
2015-04-03,CASTROLIND,True
2015-04-03,CENTURYTEX,True
2015-04-03,CESC,True
2015-04-03,CIPLA,True
2015-04-03,CMC,True
2015-04-03,COALINDIA,True
2015-04-03,COLPAL,True
2015-04-03,CONCOR,True
2015-04-03,CROMPGREAV,True
2015-04-03,CUMMINSIND,True
2015-04-03,DABUR,True
2015-04-03,DCBBANK,True
2015-04-03,DELTACORP,True
2015-04-03,DHFL,True
2015-04-03,DIVISLAB,True
2015-04-03,DLF,True
2015-04-03,DRREDDY,True
2015-04-03,EDELWEISS,True
2015-04-03,EICHERMOT,True
2015-04-03,EMAMILTD,True
2015-04-03,ENGINERSIN,True
2015-04-03,EXIDEIND,True
2015-04-03,FEDERALBNK,True
2015-04-03,GAIL,True
2015-04-03,GLAXO,True
2015-04-03,GLENMARK,True
2015-04-03,GMRINFRA,True
2015-04-03,GODREJCP,True
2015-04-03,GODREJIND,True
2015-04-03,GPPL,True
2015-04-03,GRASIM,True
2015-04-03,GSPL,True
2015-04-03,HAVELLS,True
2015-04-03,HCLTECH,True
2015-04-03,HDFC,True
2015-04-03,HDFCBANK,True
2015-04-03,HDIL,True
2015-04-03,HEROMOTOCO,True
2015-04-03,HEXAWARE,True
2015-04-03,HINDALCO,True
2015-04-03,HINDPETRO,True
2015-04-03,HINDUNILVR,True
2015-04-03,IBREALEST,True
2015-04-03,IBULHSGFIN,True
2015-04-03,ICICIBANK,True
2015-04-03,IDBI,True
2015-04-03,IDEA,True
2015-04-03,IDFC,True
2015-04-03,IFCI,True
2015-04-03,IGL,True
2015-04-03,INDHOTEL,True
2015-04-03,INDIACEM,True
2015-04-03,INDIANB,True
2015-04-03,INDUSINDBK,True
2015-04-03,INFRATEL,True
2015-04-03,INFY,True
2015-04-03,INGVYSYABK,True
2015-04-03,IOB,True
2015-04-03,IOC,True
2015-04-03,IPCALAB,True
2015-04-03,IRB,True
2015-04-03,ITC,True
2015-04-03,J&KBANK,True
2015-04-03,JINDALSTEL,True
2015-04-03,JISLJALEQS,True
2015-04-03,JPASSOCIAT,True
2015-04-03,JPPOWER,True
2015-04-03,JSWENERGY,True
2015-04-03,JSWSTEEL,True
2015-04-03,JUBLFOOD,True
2015-04-03,JUSTDIAL,True
2015-04-03,KARURVYSYA,True
2015-04-03,KOTAKBANK,True
2015-04-03,KPIT,True
2015-04-03,KSCL,True
2015-04-03,KTKBANK,True
2015-04-03,L&TFH,True
2015-04-03,LICHSGFIN,True
2015-04-03,LT,True
2015-04-03,LUPIN,True
2015-04-03,M&M,True
2015-04-03,M&MFIN,True
2015-04-03,MARICO,True
2015-04-03,MARUTI,True
2015-04-03,MAX,True
2015-04-03,MCLEODRUSS,True
2015-04-03,MINDTREE,True
2015-04-03,MOTHERSUMI,True
2015-04-03,MPHASIS,True
2015-04-03,MRF,True
2015-04-03,MUTHOOTFIN,True
2015-04-03,NATIONALUM,True
2015-04-03,NAUKRI,True
2015-04-03,NHPC,True
2015-04-03,NIITTECH,True
2015-04-03,NMDC,True
2015-04-03,NTPC,True
2015-04-03,OBEROIRLTY,True
2015-04-03,OFSS,True
2015-04-03,OIL,True
2015-04-03,ONGC,True
2015-04-03,ORIENTBANK,True
2015-04-03,PAGEIND,True
2015-04-03,PEL,True
2015-04-03,PERSISTENT,True
2015-04-03,PETRONET,True
2015-04-03,PFC,True
2015-04-03,PIDILITIND,True
2015-04-03,PIPAVAVDOC,True
2015-04-03,PNB,True
2015-04-03,POWERGRID,True
2015-04-03,PRESTIGE,True
2015-04-03,PTC,True
2015-04-03,RALLIS,True
2015-04-03,RAMCOCEM,True
2015-04-03,RAYMOND,True
2015-04-03,RCOM,True
2015-04-03,RECLTD,True
2015-04-03,RELCAPITAL,True
2015-04-03,RELIANCE,True
2015-04-03,RELINFRA,True
2015-04-03,REPCOHOME,True
2015-04-03,RPOWER,True
2015-04-03,SAIL,True
2015-04-03,SBIN,True
2015-04-03,SHREECEM,True
2015-04-03,SIEMENS,True
2015-04-03,SKSMICRO,True
2015-04-03,SOBHA,True
2015-04-03,SOUTHBANK,True
2015-04-03,SRTRANSFIN,True
2015-04-03,SSLT,True
2015-04-03,STAR,True
2015-04-03,SUNPHARMA,True
2015-04-03,SUNTV,True
2015-04-03,SUZLON,True
2015-04-03,SYNDIBANK,True
2015-04-03,TATACHEM,True
2015-04-03,TATACOMM,True
2015-04-03,TATAGLOBAL,True
2015-04-03,TATAMOTORS,True
2015-04-03,TATAPOWER,True
2015-04-03,TATASTEEL,True
2015-04-03,TCS,True
2015-04-03,TECHM,True
2015-04-03,THERMAX,True
2015-04-03,TITAN,True
2015-04-03,TORNTPHARM,True
2015-04-03,TORNTPOWER,True
2015-04-03,TV18BRDCST,True
2015-04-03,TVSMOTOR,True
2015-04-03,UBL,True
2015-04-03,UCOBANK,True
2015-04-03,ULTRACEMCO,True
2015-04-03,UNIONBANK,True
2015-04-03,UNITECH,True
2015-04-03,UPL,True
2015-04-03,VAKRANGEE,True
2015-04-03,VOLTAS,True
2015-04-03,WABAG,True
2015-04-03,WIPRO,True
2015-04-03,WOCKPHARMA,True
2015-04-03,YESBANK,True
2015-04-03,ZEEL,True
2015-04-10,ABB,True
2015-04-10,ABIRLANUVO,True
2015-04-10,ACC,True
2015-04-10,ADANIENT,True
2015-04-10,ADANIPORTS,True
2015-04-10,AIAENG,True
2015-04-10,ALBK,True
2015-04-10,AMARAJABAT,True
2015-04-10,AMBUJACEM,True
2015-04-10,AMTEKAUTO,True
2015-04-10,ANDHRABANK,True
2015-04-10,APLLTD,True
2015-04-10,APOLLOHOSP,True
2015-04-10,APOLLOTYRE,True
2015-04-10,ARVIND,True
2015-04-10,ASHOKLEY,True
2015-04-10,ASIANPAINT,True
2015-04-10,AUROPHARMA,True
2015-04-10,AXISBANK,True
2015-04-10,BAJAJ-AUTO,True
2015-04-10,BAJFINANCE,True
2015-04-10,BANKBARODA,True
2015-04-10,BANKINDIA,True
2015-04-10,BATAINDIA,True
2015-04-10,BEL,True
2015-04-10,BHARATFORG,True
2015-04-10,BHARTIARTL,True
2015-04-10,BHEL,True
2015-04-10,BIOCON,True
2015-04-10,BOSCHLTD,True
2015-04-10,BPCL,True
2015-04-10,BRITANNIA,True
2015-04-10,CADILAHC,True
2015-04-10,CAIRN,True
2015-04-10,CANBK,True
2015-04-10,CARERATING,True
2015-04-10,CASTROLIND,True
2015-04-10,CENTURYTEX,True
2015-04-10,CESC,True
2015-04-10,CIPLA,True
2015-04-10,CMC,True
2015-04-10,COALINDIA,True
2015-04-10,COLPAL,True
2015-04-10,CONCOR,True
2015-04-10,CROMPGREAV,True
2015-04-10,CUMMINSIND,True
2015-04-10,DABUR,True
2015-04-10,DCBBANK,True
2015-04-10,DELTACORP,True
2015-04-10,DHFL,True
2015-04-10,DIVISLAB,True
2015-04-10,DLF,True
2015-04-10,DRREDDY,True
2015-04-10,EDELWEISS,True
2015-04-10,EICHERMOT,True
2015-04-10,EMAMILTD,True
2015-04-10,ENGINERSIN,True
2015-04-10,EXIDEIND,True
2015-04-10,FEDERALBNK,True
2015-04-10,GAIL,True
2015-04-10,GLAXO,True
2015-04-10,GLENMARK,True
2015-04-10,GMRINFRA,True
2015-04-10,GODREJCP,True
2015-04-10,GODREJIND,True
2015-04-10,GPPL,True
2015-04-10,GRASIM,True
2015-04-10,GSPL,True
2015-04-10,HAVELLS,True
2015-04-10,HCLTECH,True
2015-04-10,HDFC,True
2015-04-10,HDFCBANK,True
2015-04-10,HDIL,True
2015-04-10,HEROMOTOCO,True
2015-04-10,HEXAWARE,True
2015-04-10,HINDALCO,True
2015-04-10,HINDPETRO,True
2015-04-10,HINDUNILVR,True
2015-04-10,IBREALEST,True
2015-04-10,IBULHSGFIN,True
2015-04-10,ICICIBANK,True
2015-04-10,IDBI,True
2015-04-10,IDEA,True
2015-04-10,IDFC,True
2015-04-10,IFCI,True
2015-04-10,IGL,True
2015-04-10,INDHOTEL,True
2015-04-10,INDIACEM,True
2015-04-10,INDIANB,True
2015-04-10,INDUSINDBK,True
2015-04-10,INFRATEL,True
2015-04-10,INFY,True
2015-04-10,INGVYSYABK,True
2015-04-10,IOB,True
2015-04-10,IOC,True
2015-04-10,IPCALAB,True
2015-04-10,IRB,True
2015-04-10,ITC,True
2015-04-10,J&KBANK,True
2015-04-10,JINDALSTEL,True
2015-04-10,JISLJALEQS,True
2015-04-10,JPASSOCIAT,True
2015-04-10,JPPOWER,True
2015-04-10,JSWENERGY,True
2015-04-10,JSWSTEEL,True
2015-04-10,JUBLFOOD,True
2015-04-10,JUSTDIAL,True
2015-04-10,KARURVYSYA,True
2015-04-10,KOTAKBANK,True
2015-04-10,KPIT,True
2015-04-10,KSCL,True
2015-04-10,KTKBANK,True
2015-04-10,L&TFH,True
2015-04-10,LICHSGFIN,True
2015-04-10,LT,True
2015-04-10,LUPIN,True
2015-04-10,M&M,True
2015-04-10,M&MFIN,True
2015-04-10,MARICO,True
2015-04-10,MARUTI,True
2015-04-10,MAX,True
2015-04-10,MCLEODRUSS,True
2015-04-10,MINDTREE,True
2015-04-10,MOTHERSUMI,True
2015-04-10,MPHASIS,True
2015-04-10,MRF,True
2015-04-10,MUTHOOTFIN,True
2015-04-10,NATIONALUM,True
2015-04-10,NAUKRI,True
2015-04-10,NHPC,True
2015-04-10,NIITTECH,True
2015-04-10,NMDC,True
2015-04-10,NTPC,True
2015-04-10,OBEROIRLTY,True
2015-04-10,OFSS,True
2015-04-10,OIL,True
2015-04-10,ONGC,True
2015-04-10,ORIENTBANK,True
2015-04-10,PAGEIND,True
2015-04-10,PEL,True
2015-04-10,PERSISTENT,True
2015-04-10,PETRONET,True
2015-04-10,PFC,True
2015-04-10,PIDILITIND,True
2015-04-10,PIPAVAVDOC,True
2015-04-10,PNB,True
2015-04-10,POWERGRID,True
2015-04-10,PRESTIGE,True
2015-04-10,PTC,True
2015-04-10,RALLIS,True
2015-04-10,RAMCOCEM,True
2015-04-10,RAYMOND,True
2015-04-10,RCOM,True
2015-04-10,RECLTD,True
2015-04-10,RELCAPITAL,True
2015-04-10,RELIANCE,True
2015-04-10,RELINFRA,True
2015-04-10,REPCOHOME,True
2015-04-10,RPOWER,True
2015-04-10,SAIL,True
2015-04-10,SBIN,True
2015-04-10,SHREECEM,True
2015-04-10,SIEMENS,True
2015-04-10,SKSMICRO,True
2015-04-10,SOBHA,True
2015-04-10,SOUTHBANK,True
2015-04-10,SRTRANSFIN,True
2015-04-10,SSLT,True
2015-04-10,STAR,True
2015-04-10,SUNPHARMA,True
2015-04-10,SUNTV,True
2015-04-10,SUZLON,True
2015-04-10,SYNDIBANK,True
2015-04-10,TATACHEM,True
2015-04-10,TATACOMM,True
2015-04-10,TATAGLOBAL,True
2015-04-10,TATAMOTORS,True
2015-04-10,TATAPOWER,True
2015-04-10,TATASTEEL,True
2015-04-10,TCS,True
2015-04-10,TECHM,True
2015-04-10,THERMAX,True
2015-04-10,TITAN,True
2015-04-10,TORNTPHARM,True
2015-04-10,TORNTPOWER,True
2015-04-10,TV18BRDCST,True
2015-04-10,TVSMOTOR,True
2015-04-10,UBL,True
2015-04-10,UCOBANK,True
2015-04-10,ULTRACEMCO,True
2015-04-10,UNIONBANK,True
2015-04-10,UNITECH,True
2015-04-10,UPL,True
2015-04-10,VAKRANGEE,True
2015-04-10,VOLTAS,True
2015-04-10,WABAG,True
2015-04-10,WIPRO,True
2015-04-10,WOCKPHARMA,True
2015-04-10,YESBANK,True
2015-04-10,ZEEL,True
2015-04-17,ABB,True
2015-04-17,ABIRLANUVO,True
2015-04-17,ACC,True
2015-04-17,ADANIENT,True
2015-04-17,ADANIPORTS,True
2015-04-17,AIAENG,True
2015-04-17,ALBK,True
2015-04-17,AMARAJABAT,True
2015-04-17,AMBUJACEM,True
2015-04-17,AMTEKAUTO,True
2015-04-17,ANDHRABANK,True
2015-04-17,APLLTD,True
2015-04-17,APOLLOHOSP,True
2015-04-17,APOLLOTYRE,True
2015-04-17,ARVIND,True
2015-04-17,ASHOKLEY,True
2015-04-17,ASIANPAINT,True
2015-04-17,AUROPHARMA,True
2015-04-17,AXISBANK,True
2015-04-17,BAJAJ-AUTO,True
2015-04-17,BAJFINANCE,True
2015-04-17,BANKBARODA,True
2015-04-17,BANKINDIA,True
2015-04-17,BATAINDIA,True
2015-04-17,BEL,True
2015-04-17,BHARATFORG,True
2015-04-17,BHARTIARTL,True
2015-04-17,BHEL,True
2015-04-17,BIOCON,True
2015-04-17,BOSCHLTD,True
2015-04-17,BPCL,True
2015-04-17,BRITANNIA,True
2015-04-17,CADILAHC,True
2015-04-17,CAIRN,True
2015-04-17,CANBK,True
2015-04-17,CARERATING,True
2015-04-17,CASTROLIND,True
2015-04-17,CENTURYTEX,True
2015-04-17,CESC,True
2015-04-17,CIPLA,True
2015-04-17,CMC,True
2015-04-17,COALINDIA,True
2015-04-17,COLPAL,True
2015-04-17,CONCOR,True
2015-04-17,CROMPGREAV,True
2015-04-17,CUMMINSIND,True
2015-04-17,DABUR,True
2015-04-17,DCBBANK,True
2015-04-17,DELTACORP,True
2015-04-17,DHFL,True
2015-04-17,DIVISLAB,True
2015-04-17,DLF,True
2015-04-17,DRREDDY,True
2015-04-17,EDELWEISS,True
2015-04-17,EICHERMOT,True
2015-04-17,EMAMILTD,True
2015-04-17,ENGINERSIN,True
2015-04-17,EXIDEIND,True
2015-04-17,FEDERALBNK,True
2015-04-17,GAIL,True
2015-04-17,GLAXO,True
2015-04-17,GLENMARK,True
2015-04-17,GMRINFRA,True
2015-04-17,GODREJCP,True
2015-04-17,GODREJIND,True
2015-04-17,GPPL,True
2015-04-17,GRASIM,True
2015-04-17,GSPL,True
2015-04-17,HAVELLS,True
2015-04-17,HCLTECH,True
2015-04-17,HDFC,True
2015-04-17,HDFCBANK,True
2015-04-17,HDIL,True
2015-04-17,HEROMOTOCO,True
2015-04-17,HEXAWARE,True
2015-04-17,HINDALCO,True
2015-04-17,HINDPETRO,True
2015-04-17,HINDUNILVR,True
2015-04-17,IBREALEST,True
2015-04-17,IBULHSGFIN,True
2015-04-17,ICICIBANK,True
2015-04-17,IDBI,True
2015-04-17,IDEA,True
2015-04-17,IDFC,True
2015-04-17,IFCI,True
2015-04-17,IGL,True
2015-04-17,INDHOTEL,True
2015-04-17,INDIACEM,True
2015-04-17,INDIANB,True
2015-04-17,INDUSINDBK,True
2015-04-17,INFRATEL,True
2015-04-17,INFY,True
2015-04-17,INGVYSYABK,True
2015-04-17,IOB,True
2015-04-17,IOC,True
2015-04-17,IPCALAB,True
